"05/15/2024 02:25:18 am","-88"
"05/15/2024 02:25:48 pm","-89"
"05/15/2024 02:27:21 am","-90"
"05/15/2024 02:27:52 pm","-85"
"05/15/2024 02:28:30 am","-87"
"05/15/2024 02:28:53 pm","-87"
"05/15/2024 02:29:24 am","-88"
"05/15/2024 02:29:55 pm","-88"
"05/15/2024 02:30:33 am","-88"
"05/15/2024 02:31:27 am","-89"
"05/15/2024 02:31:58 pm","-86"
"05/15/2024 02:32:29 am","-90"
"05/15/2024 02:33:00 pm","-88"
"05/15/2024 02:33:30 am","-87"
"05/15/2024 02:34:01 pm","-88"
"05/15/2024 02:34:32 am","-86"
"05/15/2024 02:35:03 pm","-87"
"05/15/2024 02:35:33 am","-89"
"05/15/2024 02:37:06 pm","-85"
"05/15/2024 02:37:37 am","-87"
"05/15/2024 02:38:08 pm","-85"
"05/15/2024 02:38:38 am","-88"
"05/15/2024 02:39:40 am","-89"
"05/15/2024 02:40:48 am","-86"
"05/15/2024 02:41:13 pm","-88"
"05/15/2024 02:41:43 am","-88"
"05/15/2024 02:42:14 pm","-86"
"05/15/2024 02:42:44 am","-86"
"05/15/2024 02:43:16 pm","-87"
"05/15/2024 02:43:53 am","-89"
"05/15/2024 02:44:17 pm","-86"
"05/15/2024 02:44:48 am","-88"
"05/15/2024 02:45:19 pm","-85"
"05/15/2024 02:45:49 am","-86"
"05/15/2024 02:46:21 pm","-87"
"05/15/2024 02:46:51 am","-87"
"05/15/2024 02:47:22 pm","-87"
"05/15/2024 02:47:52 am","-86"
"05/15/2024 02:48:24 pm","-87"
"05/15/2024 02:49:55 am","-88"
"05/15/2024 02:51:04 am","-86"
"05/15/2024 02:51:29 pm","-88"
"05/15/2024 02:52:06 am","-87"
"05/15/2024 02:52:30 pm","-87"
"05/15/2024 02:53:00 am","-89"
"05/15/2024 02:53:32 pm","-86"
"05/15/2024 02:54:02 am","-87"
"05/15/2024 02:54:33 pm","-87"
"05/15/2024 02:55:10 am","-88"
"05/15/2024 02:56:05 am","-86"
"05/15/2024 02:56:37 pm","-86"
"05/15/2024 02:57:06 am","-86"
"05/15/2024 02:57:38 pm","-89"
"05/15/2024 02:58:08 am","-85"
"05/15/2024 02:58:40 pm","-89"
"05/15/2024 02:59:10 am","-88"
"05/15/2024 02:59:42 pm","-89"
"05/15/2024 03:00:11 am","-81"
"05/15/2024 03:00:43 pm","-89"
"05/15/2024 03:01:13 am","-88"
"05/15/2024 03:02:14 am","-86"
"05/15/2024 03:02:46 pm","-89"
"05/15/2024 03:03:16 am","-89"
"05/15/2024 03:03:48 pm","-87"
"05/15/2024 03:04:17 am","-88"
"05/15/2024 03:05:19 am","-87"
"05/15/2024 03:05:51 pm","-90"
"05/15/2024 03:06:21 am","-88"
"05/15/2024 03:07:22 am","-81"
"05/15/2024 03:07:54 pm","-88"
"05/15/2024 03:08:56 pm","-89"
"05/15/2024 03:09:32 am","-89"
"05/15/2024 03:09:57 pm","-91"
"05/15/2024 03:10:34 am","-86"
"05/15/2024 03:10:59 pm","-89"
"05/15/2024 03:11:28 am","-87"
"05/15/2024 03:12:01 pm","-89"
"05/15/2024 03:12:30 am","-85"
"05/15/2024 03:13:32 am","-88"
"05/15/2024 03:14:04 pm","-89"
"05/15/2024 03:14:33 am","-88"
"05/15/2024 03:15:05 pm","-86"
"05/15/2024 03:15:35 am","-89"
"05/15/2024 03:16:14 pm","-87"
"05/15/2024 03:16:36 am","-88"
"05/15/2024 03:17:15 pm","-88"
"05/15/2024 03:17:45 am","-89"
"05/15/2024 03:18:10 pm","-89"
"05/15/2024 03:18:39 am","-88"
"05/15/2024 03:19:12 pm","-89"
"05/15/2024 03:19:41 am","-88"
"05/15/2024 03:20:13 pm","-86"
"05/15/2024 03:20:50 am","-89"
"05/15/2024 03:21:44 am","-87"
"05/15/2024 03:22:17 pm","-88"
"05/15/2024 03:22:46 am","-88"
"05/15/2024 03:23:18 pm","-87"
"05/15/2024 03:23:47 am","-90"
"05/15/2024 03:24:19 pm","-87"
"05/15/2024 03:24:49 am","-87"
"05/15/2024 03:25:21 pm","-89"
"05/15/2024 03:25:50 am","-89"
"05/15/2024 03:26:23 pm","-88"
"05/15/2024 03:26:52 am","-87"
"05/15/2024 03:27:24 pm","-87"
"05/15/2024 03:27:54 am","-89"
"05/15/2024 03:28:26 pm","-88"
"05/15/2024 03:28:55 am","-88"
"05/15/2024 03:29:27 pm","-88"
"05/15/2024 03:29:57 am","-88"
"05/15/2024 03:30:36 pm","-88"
"05/15/2024 03:30:58 am","-89"
"05/15/2024 03:31:30 pm","-89"
"05/15/2024 03:32:00 am","-87"
"05/15/2024 03:32:32 pm","-90"
"05/15/2024 03:33:01 am","-90"
"05/15/2024 03:33:41 pm","-87"
"05/15/2024 03:34:03 am","-86"
"05/15/2024 03:34:35 pm","-88"
"05/15/2024 03:35:05 am","-88"
"05/15/2024 03:35:37 pm","-88"
"05/15/2024 03:36:38 pm","-86"
"05/15/2024 03:37:08 am","-89"
"05/15/2024 03:37:47 pm","-91"
"05/15/2024 03:38:09 am","-89"
"05/15/2024 03:38:48 pm","-89"
"05/15/2024 03:39:11 am","-87"
"05/15/2024 03:39:43 pm","-90"
"05/15/2024 03:40:12 am","-88"
"05/15/2024 03:40:45 pm","-89"
"05/15/2024 03:41:14 am","-88"
"05/15/2024 03:42:16 am","-88"
"05/15/2024 03:42:48 pm","-89"
"05/15/2024 03:43:17 am","-88"
"05/15/2024 03:43:49 pm","-89"
"05/15/2024 03:44:26 am","-90"
"05/15/2024 03:44:51 pm","-89"
"05/15/2024 03:45:20 am","-88"
"05/15/2024 03:45:53 pm","-89"
"05/15/2024 03:46:22 am","-87"
"05/15/2024 03:46:54 pm","-88"
"05/15/2024 03:47:23 am","-87"
"05/15/2024 03:47:56 pm","-86"
"05/15/2024 03:48:25 am","-90"
"05/15/2024 03:48:57 pm","-86"
"05/15/2024 03:49:27 am","-87"
"05/15/2024 03:50:06 pm","-88"
"05/15/2024 03:50:35 am","-88"
"05/15/2024 03:51:00 pm","-86"
"05/15/2024 03:51:37 am","-88"
"05/15/2024 03:52:02 pm","-90"
"05/15/2024 03:52:31 am","-88"
"05/15/2024 03:53:33 am","-89"
"05/15/2024 03:54:34 am","-88"
"05/15/2024 03:55:43 am","-88"
"05/15/2024 03:56:38 am","-88"
"05/15/2024 03:57:06 pm","-97"
"05/15/2024 03:58:07 pm","-98"
"05/15/2024 03:58:41 am","-90"
"05/15/2024 03:59:08 pm","-95"
"05/15/2024 03:59:42 am","-89"
"05/15/2024 04:00:10 pm","-101"
"05/15/2024 04:00:44 am","-89"
"05/15/2024 04:01:52 am","-87"
"05/15/2024 04:02:12 pm","-99"
"05/15/2024 04:02:54 am","-83"
"05/15/2024 04:03:14 pm","-101"
"05/15/2024 04:03:49 am","-89"
"05/15/2024 04:04:57 am","-87"
"05/15/2024 04:05:17 pm","-103"
"05/15/2024 04:05:59 am","-89"
"05/15/2024 04:06:19 pm","-100"
"05/15/2024 04:06:53 am","-88"
"05/15/2024 04:07:20 pm","-103"
"05/15/2024 04:07:55 am","-88"
"05/15/2024 04:08:22 pm","-102"
"05/15/2024 04:08:56 am","-88"
"05/15/2024 04:09:58 am","-87"
"05/15/2024 04:10:25 pm","-99"
"05/15/2024 04:11:00 am","-88"
"05/15/2024 04:11:26 pm","-102"
"05/15/2024 04:12:08 am","-88"
"05/15/2024 04:12:28 pm","-99"
"05/15/2024 04:13:03 am","-88"
"05/15/2024 04:13:30 pm","-99"
"05/15/2024 04:14:11 am","-88"
"05/15/2024 04:14:31 pm","-101"
"05/15/2024 04:15:06 am","-89"
"05/15/2024 04:16:07 am","-81"
"05/15/2024 04:16:34 pm","-101"
"05/15/2024 04:17:09 am","-86"
"05/15/2024 04:18:38 pm","-100"
"05/15/2024 04:19:12 am","-90"
"05/15/2024 04:20:14 am","-89"
"05/15/2024 04:20:41 pm","-103"
"05/15/2024 04:21:15 am","-88"
"05/15/2024 04:22:44 pm","-100"
"05/15/2024 04:23:18 am","-89"
"05/15/2024 04:23:46 pm","-102"
"05/15/2024 04:24:20 am","-88"
"05/15/2024 04:24:47 pm","-102"
"05/15/2024 04:25:22 am","-89"
"05/15/2024 04:25:56 pm","-100"
"05/15/2024 04:26:23 am","-89"
"05/15/2024 04:26:57 pm","-100"
"05/15/2024 04:27:52 pm","-105"
"05/15/2024 04:28:26 am","-90"
"05/15/2024 04:28:53 pm","-103"
"05/15/2024 04:29:35 am","-88"
"05/15/2024 04:30:02 pm","-103"
"05/15/2024 04:30:29 am","-89"
"05/15/2024 04:30:56 pm","-102"
"05/15/2024 04:31:31 am","-89"
